headline,final_news,additional_info,url
"तिंख्यः संरक्षण यायेत माग याःपिं स्थानीयपिन्त मेयर बालेनं नापलामलात, उपमेयर सुनितायात ज्ञापन पौ","येँ महानगरपालिकाया मेयर बालेन्द्र साह बालेनं तिंख्यलय् (खुल्लामञ्चय्) भूमिगत पार्किङ दयेकेगु योजना स्थगनया माग यासें ज्ञापन पौ लःल्हायेत थ्यंकूपिं स्थानीयबासी व संरक्षण अभियन्तापिन्त नापलायेत अस्वीकार याःगु दु । तिंख्यः संरक्षण यायेत व तिंख्यःयात पुलांगु हे अवस्थाय् लितहयेत माग यासें दबाबमूलक अभियान न्ह्याकाच्वंपिं स्थानीय व संरक्षण अभियन्तापिन्सं थौं सोमवाः येँ महानगरपालिका ज्याकुथि न्ह्यःने प्रदर्शनलिपा मेयर साहयात ज्ञापन पौ लःल्हायेगु ज्याझ्वः तःगु खः । तर, मेयर साह ज्ञापन पौ लःल्हाना कायेत मानेमजुल । बालेनया सचिवालयं मेयरयात माघया न्हापांगु वाःतक फुर्सद मदुगु लिसः ब्यूगु अकुपाई तिंख्यःयात अकुपाइ तिंख्यःया प्रवत्तःा संजय अधिकारीं धाःगु दु । मेयर साह मवयेधुंकाः उपमेयर सुनिता डंगोल व प्रमुख प्रशासकीय अधिकृत बसन्त अधिकारीं ज्ञापन पौ लःल्हाना काःगु खः । ज्ञापन पौ लःल्हाना कासें उपमेयर डंगोलं सार्वजनिक जग्गा संरक्षण यायेमाःगु खँय् निगूमत मदूगु धाःगु दु । उपमेयर सुनिता डंगोलं धाःगु दु, ‘न्हापांगु प्राथमिकता धयागु आवश्यकता खः कि मखु, धैगु खः । जःखः दूगु पार्किङं सम्बोधन याइसा न्हूगु संरचना दयेके हे म्वाः । लोकतान्त्रिक पद्धतिइ दकले च्वय् जनता खः । जनतालिसे परामर्शविना छुं ज्या महानगरं छुं याइमखु ।’ ज्ञापन पौ बिइत थ्यंकूम्ह पूर्वमन्त्री लिसें नेपाली कांग्रेसया नेता भिमसेनदास प्रधानं तिंख्यः व खुल्लामञ्च भूमिगत लःया ‘रिजार्ज सेन्टर’ जूगुलिं मासेयाये मज्यूगु धाःगु दु ।  नेता प्रधानं धाःगु दु, ‘जःखः फुक्क पार्किङ जुयाः हाकनं अन छाय् माल ? येँया जनभावना कःमघायेगु खःसा मेयर, उपमेयरया छुं हैसियत दइमखु । जनताया खँ न्यनेमाः, बरु अझ नं न्हूगु खुल्ला पार्क दयेकेमाः । तिंख्यः दुने छुं नं हालतय् पार्किङ दयेकेमज्यू ।’ सोमवाः तिंख्यलय् भूमिगत पार्किङ मदयेकेत व उकियात खुल्ला पहुँचय् तयेत माग यासें स्थानीयपिं महानगरपालिकाया ध्वाखाय् धर्ना बिइत थ्यंकूगु खः । सम्पदाह्यःमिपिन्सं नागरिकस्तरपाखें ‘अकुपाइ तिंख्यः’ अभियान न्ह्याकाः वयाच्वंगु दु । वहे अभियान अन्तर्गत थौं सोमवाः सुथय् येँ महानगरपालिका ज्याकुथि न्ह्यःने ल्हाः माःहनाः मानव सांग्लो दयेकाः प्रदर्शन याःगु खः । तिंख्यःयात पूर्ववतः अवस्थाय् लितहयेत माग यासें थ्वसिबें न्ह्यः स्वलातक अकुपाई तिंख्यः अभियान न्ह्याकूगु खः । उगु अभियानय् ऐक्यबद्धता प्वंकेत थौं विश्व स्वतन्त्रता दिवसया लसताय् लाकाः प्रदर्शन याःगु खः । थ्वसिबें न्ह्यः स्थानीयपिन्सं सार्वजनिक रुपं हे योजनाय् न्ह्यःने मवनेत महानगरपालिकायात ख्याच्वः बियाः वयाच्वंगु खः । तर, महानगरपालिकां विस्तृत परियोजना प्रतिवेदन दयेका त्वःतेगु धायेधुंकाः आन्दोलन सुरु जूगु खः । येँ महानगरपालिका येँया हे ‘स्वँ (फोक्सो)’ धाइगु तिंख्यःया खुलामञ्च दुने स्वंगू तल्लाया भूमिगत पार्किङ दयेकेगु योजनाय् न्ह्यःने वनाच्वंगु दु । नगर विकास कोषयात अध्ययनया भाला ब्यूगु महानगरपालिकां थ्व योजनाबारे स्थानीयस्तरय् छुं सहलह ब्याकूगु मदु । महानगरपालिकाया थ्व योजनां दुनेया सहरया जनतां सासः ल्हायेत, कूलपूजा व भ्वय् लिसें सकल जनतां राजनीतिक ज्याझ्वः यायेत जनतां हे बचेयानातःगु तिंख्यःया अस्तित्वयात हे जोखिमय् लाकूगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष १८, सोमबार १५:०९:२२  ",https://www.newaonlinenews.com//%E0%A4%A4%E0%A4%BF%E0%A4%82%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%83-%E0%A4%B8%E0%A4%82%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3-%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%A4-%E0%A4%AE%E0%A4%BE%E0%A4%97-%E0%A4%AF%E0%A4%BE%E0%A4%83%E0%A4%AA%E0%A4%BF%E0%A4%82-%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8%E0%A5%80%E0%A4%AF%E0%A4%AA%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A4-%E0%A4%AE%E0%A5%87%E0%A4%AF%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%A8%E0%A4%82-%E0%A4%A8%E0%A4%BE%E0%A4%AA%E0%A4%B2%E0%A4%BE%E0%A4%AE%E0%A4%B2%E0%A4%BE%E0%A4%A4-%E0%A4%89%E0%A4%AA%E0%A4%AE%E0%A5%87%E0%A4%AF%E0%A4%B0-%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A4%BF%E0%A4%A4%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%AA%E0%A4%A8-%E0%A4%AA%E0%A5%8C
येँ महानगरविरुद्ध फिब्व ख्यलय् प्रदर्शन,"येँ महानगरपालिकां डोजर आतंक याःगु धासें विरोध प्रदर्शन जूगु दु । स्वनिगःया थीथी थासय् च्वंपिं स्थाननीय बासिन्दापिन्सं फिब्व ख्यलय् (माइतीघरय्) मुनाः महानगरपालिकां व्यक्तिगत सम्पत्तिइ डोजर चलेयाःगु धासें प्रदर्शन याःगु खः । प्रदर्शनय् सहभागीपिन्सं डोजर आतंक बन्द या, महानगरपालिकाया ज्यादती बन्द या, सतक विस्तारया नामय् उठिबास यायेदइमखु थेंजाःगु नारा च्वयातःगु प्लेकार्ड ज्वनावःगु खः ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १५, आइतबार १५:२५:१५  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7-%E0%A4%AB%E0%A4%BF%E0%A4%AC%E0%A5%8D%E0%A4%B5-%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%B6%E0%A4%A8
येँया मेयर बालेन साह नं बिल निर्वाचन आयोगविरुद्ध सर्वोच्च अदालतय् रिट,"येँ महानगरपालिकाया मेयर बालेन्द्र साह बालेनं निर्वाचन आयोगविरुद्ध सर्वोच्च अदालतय् रिट ब्यूगु दु । निर्वाचन खर्च विवरण लःमल्हाःगु धासें आयोगं बालेनलिसें स्थानीय तहया निर्वाचनया आपालं उम्मेदवारपिन्त जरिवाना यायेगु निर्णय याःगु खः । आयोगया उगु निर्णयविरुद्ध मेयर बालेनं सर्वोच्च अदालतय् रिट दर्ता याकूगु खः । मेयर बालेनं थःम्हं कानूनं क्वःछ्यूगु ई दुने हे असार १२ गते निर्वाचन आयोगय् खर्च विवरण पेश यानागु दाबी याःगु दु । निर्वाचन परिणाम घोषणा जूगु तिथिं स्वीन्हुया दुने निर्वाचन खर्चया विवरण पेश यायेमाःगुलि स्वीन्हुया दिनय् सार्वजनिक विदा लाःगुलिं उकिया कन्हय् कुन्हु पेश यानागु मेयर बालेनं दाबी याःगु दु । मेयर बालेनं इलय् हे खर्च विवरण लःल्हाःसां नं ७ लख ५० हजार तका दां जरिवाना पुइकेब्यूगु, स्थानीय चुनावय् ब्वति काःपिं देय् न्यंकंया १ लख २३ हजार उम्मेदवारयात एकमुष्ट जरिवाना यायेगु व खुलाया दुने मपूसा खुदँतक छुं नं निर्वाचनय् ब्वति कायेमदइगु व निर्वाचित जूसा पदमुक्त जुइगु धकाः याःगु निर्णय बदरया माग याःगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष १९, मंगलबार १४:५०:१०  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A5%87%E0%A4%AF%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%A8-%E0%A4%B8%E0%A4%BE%E0%A4%B9-%E0%A4%A8%E0%A4%82-%E0%A4%AC%E0%A4%BF%E0%A4%B2-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7-%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A5%8B%E0%A4%9A%E0%A5%8D%E0%A4%9A-%E0%A4%85%E0%A4%A6%E0%A4%BE%E0%A4%B2%E0%A4%A4%E0%A4%AF%E0%A5%8D-%E0%A4%B0%E0%A4%BF%E0%A4%9F
येँ महानगरपालिकां यंकातःगु शंखधरया झ्वाता लितहल,येँ महानगरपालिकां २० वडाया ताँ क्वय् शंखधर पार्कय् तयातःगु नेपा संवतया प्रवर्तक शंखधर साख्वाःया झ्वाता बेवारिस अवस्थाय् लूगु धकाः यंकूगु झ्वाता थौं बुधवाः २० वडा ज्याकुथिपाखें लितहःगु दु ।  न्हूदँ समारोह समितिया दुजः मनरत्न शाक्यलिसें २० वडाया वडा दुजः अनेश चित्रकारया इनापय् व वडा ज्याकुथिया सिफारिस कथं थथे थौं शंखधरया झ्वाता लितहया वडा ज्याकुथिइ सुरक्षित याःगु दु ।  समारोह समितिया दुजः शाक्यं बियादीगु जानकारी कथं परोपकारया क्वय् २०५४ सालपाखे पार्क दयेकेगु झ्वलय् उगु पार्कय् शंखधर साख्वाःया झ्वाता तयाः शंखधर पार्क नामाकरण याःगु तर छुं दिं न्ह्यः लँ दयेकेगु नितिं सतक विभागं डोजर चलेयायेवं उगु झ्वाता उखेला थुखेला जूगुलिं महानगरपालिकाया नगर प्रहरीं यंकूगु खः ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २०, बुधबार १२:४६:३३  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%82-%E0%A4%AF%E0%A4%82%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A4%83%E0%A4%97%E0%A5%81-%E0%A4%B6%E0%A4%82%E0%A4%96%E0%A4%A7%E0%A4%B0%E0%A4%AF%E0%A4%BE-%E0%A4%9D%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A4%E0%A4%BE-%E0%A4%B2%E0%A4%BF%E0%A4%A4%E0%A4%B9%E0%A4%B2
येँया मेयर बालेन इन्डोनेसिया भ्रमणय्,"येँ महानगरपालिकाया मेयर बालेन्द्र साह बालेन इन्डोनेसिया भ्रमणय् वंगु दु । मेयर बालेन नीजि भ्रमणया नितिं इन्डोनेसिया वंगु मेयरया मू स्वकीय सचिव भुपदेव साह नं जानकारी ब्यूगु दु । मंगलवाः बहनी मेयर बालेनया छेँजःया दुजः, सचिवालय दुजःया छेँजः व सुं सुं पासापिंलिसें इन्डोनेसिया भ्रमणय् वंगु जानकारी बालेनया मू स्वकीय सचिव साह नं धाःगु दु । स्वकीय सचिव साहया कथं मेयर बालेन २५ पुसय् नेपाः लिहाँ वइगु जूगु दु । थ्व भ्रमण नितान्त नीजि जूगु व सरकारी ज्याझ्वः मदूगु नं स्वकीय सचिव भुपदेव साह नं धाःगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २१, बिहिबार ११:३६:५७  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A5%87%E0%A4%AF%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%A8-%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A5%87%E0%A4%B8%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%A3%E0%A4%AF%E0%A5%8D
थौंनिसें सक्वया सालीनदीइ स्वस्थानी व्रत मेला न्ह्यात,दँय् दसं पौष शुक्ल पुन्हीनिसें माघ शुक्ल पुन्हीतक लच्छियंकं विधिपूर्वक न्ह्याइगु श्री स्वस्थानी व्रत श्री माधवनारायण व माघस्थान मेला थौं पोहेलाथ्व मिलापुन्हीनिसें न्ह्याःगु दु । पौष शुक्ल चःहेया दिं ल्हाः तुतिया लुसि झ्येनाः म्वः ल्हुया शुद्ध वस्त्र पुनाः थुगु मेलाया सुरुवात जुइ । सुथय् माघ स्थान यानाः नित्य मध्यान्हकालय् महाद्यःया पूजा याइ । बहनी स्कन्द पुराणया केदार खण्ड अन्तर्गत माघ माहात्म्यया कुमार अगस्त्यदथुइ संवाद जूगु स्वस्थानी व्रत बाखं न्यनेगु व न्यंकेगु परम्परा दु ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २२, शुक्रबार ११:५४:४९  ",https://www.newaonlinenews.com//%E0%A4%A5%E0%A5%8C%E0%A4%82%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%B8%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A4%AF%E0%A4%BE-%E0%A4%B8%E0%A4%BE%E0%A4%B2%E0%A5%80%E0%A4%A8%E0%A4%A6%E0%A5%80%E0%A4%87-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8%E0%A5%80-%E0%A4%B5%E0%A5%8D%E0%A4%B0%E0%A4%A4-%E0%A4%AE%E0%A5%87%E0%A4%B2%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4
असनय् पवित्र महापरित्राण ज्याझ्वः,बुद्ध धर्मया थ्रवाद परम्परा कथं थौ. शनिवाः असंत्वालय् पवित्र महापरित्राण पाठ ज्याझ्वः याःगु दु ।,"नेवा: अनलाइन न्युज | २०७९ पौष २३, शनिबार १२:४०:३२  ",https://www.newaonlinenews.com//%E0%A4%85%E0%A4%B8%E0%A4%A8%E0%A4%AF%E0%A5%8D-%E0%A4%AA%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A3-%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%9D%E0%A5%8D%E0%A4%B5%E0%A4%83
नेवाः पत्रकार राष्ट्रिय दबू येँ जिल्लाया न्हूम्ह नायः अर्बिन्द्रमान सिंह,नेवाः पत्रकार राष्ट्रिय दबुया ये जिल्ला प्यक्वःगु अधिवेशन शनिवाः येँया जगत सुन्दर ब्वनेकुथिइ क्वचाःगु दु । उगु अधिवेशनं नेवाः पत्रकार राष्ट्रिय दबूया येँ जिल्लाया न्हूम्ह नायः कथं  अर्बिन्द्रमान सिंहयात सर्वसम्मतं ल्यःगु खः ।  न्वकू मेरो साप्ताहिकया प्रविन महर्जन व स्वतन्त्र पत्रकार बिमला मानन्धरयात ल्यःगु दु अथे हे छ्यान्जे कथं गोरखापत्र अनलाइनया मनोज रत्न शाहीयात ल्यःगु दु ।,"नेवा: अनलाइन न्युज | २०७९ पौष ३, आइतबार ०९:३३:१७  ",https://www.newaonlinenews.com//%E0%A4%A8%E0%A5%87%E0%A4%B5%E0%A4%BE%E0%A4%83-%E0%A4%AA%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B0-%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF-%E0%A4%A6%E0%A4%AC%E0%A5%82-%E0%A4%AF%E0%A5%87%E0%A4%81-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%82%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%83-%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%A8-%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9
थौं सोमवाःनिसें चितवन महोत्सव न्ह्यात,"चितवन व चितवन जःखःया लागाया आर्थिक विकासय् ग्वाहालि यायेगु आज्जुं ग्वसाः ग्वःगु चितवन महोत्सवया १४ क्वःगु संस्करण थौं सोमवाःनिसें न्ह्याःगु दु । चितवन महोत्सवया तयारी पूवंगु व महोत्सवया प्रदर्शनी जुइगु थाय् नारायणी खुसि सिथय् जुइगु महोत्सव आर्थिक समितिया कजि सहनलाल प्रधानं जानकारी ब्यूगु दु । उद्योग वाणिज्य संघ चितवनया ग्वसालय् व भरतपुर महानगरपालिका व जिल्ला समन्वय समिति, चितवनया मू प्रवद्र्धनय् न्ह्याःगु उगु महोत्सवय् चितवनया धर्म, संस्कृति व पर्यटनया विकासयात केन्द्रीत यानाः ज्याझ्वः तयार याःगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २५, सोमबार १३:२०:०३  ",https://www.newaonlinenews.com//%E0%A4%A5%E0%A5%8C%E0%A4%82-%E0%A4%B8%E0%A5%8B%E0%A4%AE%E0%A4%B5%E0%A4%BE%E0%A4%83%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A4%B5%E0%A4%A8-%E0%A4%AE%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A4%B5-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4
"येँ महानगरपालिकां सामाजिक विकास, शिक्षा लिसेंया क्षेत्रय् बजेट थकायेगु प्रस्ताव","येँ महानगरपालिकांया  १२ क्वःगु नगर सभा पाखें चालु आर्थिक दयाँ बजेटया ज्यााझ्वःयात संशोधन यायेगु प्रस्ताव हःगु दु । नगरसभा बैठकय् उपप्रमुख सुनीता डंगोलं सार्वजनिक निर्माण, वातावरण व कृषि क्षेत्रमा बजेट म्हो यानाःसामाजिक विकास, शिक्षा लिसेंया क्षेत्रय् बजेट थकायेगु प्रस्ताव याःगु दु ।","नेवा: अनलाइन न्युज | २०७९ पौष ३०, शनिबार ११:२२:१६  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%82-%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%9C%E0%A4%BF%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE-%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82%E0%A4%AF%E0%A4%BE-%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%87%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8D-%E0%A4%AC%E0%A4%9C%E0%A5%87%E0%A4%9F-%E0%A4%A5%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%97%E0%A5%81-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%B5
येँया अनामनगरय् पार्किङया विषयस ल्वापु,"येँया अनामनगरय् पार्किङया विषयस ल्वापु जूगु दु । निजी जग्गाय् पार्किङ यानाः तयातःगु सवारीसाधन येँ महानगरपालिकां जबरजस्ती चिइकूगु धासें स्थानीय व्यवसायीपिन्सं विरोध याःगु झ्वलय् अनामनगर क्षेत्रय् तनाव ब्वलनाः ल्वापु जूगु खः । महानगरं धाःसा सतकपेटीइ अनधिकृत रुपं तयातःगु मोटरसाइकल चिइकेगु झ्वलय् स्थानीय व्यवसायीपिन्सं पंगः थनेगु ज्या याःबलय् छुं ई तनाव ब्वलंगु धाःगु दु । अनामनगरय् च्वंगु सिंहदरबारया पूर्वी ध्वाखा न्ह्यःनेया सतकपेटीइ, थःगु हे पसःया सटर लिक्क तयातःगु मोटरसाइकल जबरजस्ती चिइकूगु धासें विरो जूगु खः । स्थानीय व्यवसायीं निजी क्षेत्रय् पार्किङ यानातःगु सवारीसाधन महानगरं जबरजस्ती चिइकूगु द्वपं ब्यूगु दु । सतकपेटीइ ट्राफिक प्रहरीं छगू लाइन पार्किङ याकेब्यूसां नं महानगर प्रहरीं बल छ्यला सवारीसाधन चिइकूगु इमिगु गुनासो दु । ‘छवाः न्ह्यःतक महानगर प्रहरीं छगू लाइन पार्किङ यायेज्यू धासें, पार्किङ याके बियातःगु खः । ट्राफिक प्रहरी न्हिथं गुम्ह वयेवने याइ, छुं धाःगु मदु तर आकाझाकां महानगर प्रहरी वयाः ज्यादति यायेमज्यू नि’ नगर प्रहरीलिसे विवाद यानाच्वंम्ह छम्ह व्यवसायीं धाःगु दु । उगु लागाया व्यवसायीपिनसं छगू लाइन पार्किङ सतक व सतकपेटी निगुलिं लागायात लिच्वः मलाकूगु धासें महानगरं अनावश्यक रुपं ज्यादती यानाच्वंगु धाःगु दु । लँजुवाः न्यासिजुइगु फुटपाथय् पार्किङ यानातःगु गुगः मोटरसाइकल चिइकूगु येँ महानगर प्रहरीं जानकारी ब्यूगु दु । अनामनगर लागाय् खटेजूपिं नगर प्रहरी उपरीक्षक विष्णु शर्मां धाःगु दु, ‘पार्किङ अनुमति मदूगु, सतक व सतकपेटीइ तयातःगु मोटरसाइकल चिइकाः बग्गीखानाय् यंकेत त्यनाबलय् छुं ई तनाव जूगु खः । इमिसं निजी क्षेत्र धकाः पसः न्ह्यःनेया फुटपाथयात धयाच्वंगु दु, उकी हे विवाद जूगु खः । आ विवाद ज्यंगु दु, इमिसं आः ट्राफिकपाखें जरिवाना पुलाः सवारीसाधन यंकी ।’","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष ३, आइतबार १५:४३:४९  ",https://www.newaonlinenews.com//%E0%A4%AF%E0%A5%87%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%85%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%AF%E0%A5%8D-%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%BF%E0%A4%99%E0%A4%AF%E0%A4%BE-%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A4%AF%E0%A4%B8-%E0%A4%B2%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%AA%E0%A5%81
