url,category,date,headline,final_news
https://www.lahananews.com//%E0%A4%96%E0%A5%81%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%AA%E0%A4%A8%E0%A4%AF%E0%A5%8D-%E0%A4%A8%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A5%81-%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8%E0%A5%80%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,लहनान्युज | दिल्लाथ्व तृतिया ११३९ (जुलाई ५ २०१९),खुँया द्धपनय् निम्हतिपु पाकिस्तानीयात ज्वन,"खुँया आरोपय् छु दिं न्ह्य जक धरौटीइ छुट जुम्ह पाकिस्तानीया निम्हतिपु यात हाकन खुँया आरोपय् ज्वःगु दु । खुँया आरोपय् ज्वःम्ह उम्ह पाकिस्तानया इस्लामावाद याःगु राहदानी नं. क्यूडब्लू ४१०२६४३ वाहक मोहसिन खान व एइ ०११०९४३ वाहक पूजा मोहसिन खान खः ।  इमित महानगरीय अपराध अनुसन्धान महशाखा, टेकुं ख्वपःया लाय्कूलि छगु होटेलय् ज्वःगु खः । महाशाखाया प्रमुख एसएसपी सहकुलबहादुर थापां झोंछय् राजेन्द्र श्रेष्ठ चाय्का च्वःगु बिदेशी ध्यवा हिलेगु थासय् निम्हसित ज्वःगु खः । विदेशी ध्यवा हिलेगु लागि न्यासः साउदी रियाल हिलेगु त्वःचिना अमेरिकी डलर गुसः, साउदी रियल स्वद्धः व चिनियाँ ध्यवा झींप्यसः खुया १४ सय चोरी गरेका थिए । इमित वःगु ३१ वैशाखय् न ज्वःगु खः । उगु इलय् म्हति न्यय् द्धः धरौटीइ त्वःतिगु आदेश बिगु खः ।"
https://www.lahananews.com//%E0%A4%AF%E0%A5%81%E0%A4%B0%E0%A5%8B%E0%A4%AA-%E0%A4%9B%E0%A5%8D%E0%A4%B5%E0%A4%AF%E0%A4%BE-%E0%A4%AC%E0%A4%BF%E0%A4%87-%E0%A4%A7%E0%A4%95%E0%A4%BE-%E0%A4%A0%E0%A4%97%E0%A5%87-%E0%A4%AF%E0%A4%BE%E0%A4%83%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A4%BF-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%B0%E0%A5%80-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,लहनान्युज | दिल्लागा दृतिया ११३९ (जुलाई १८ २०१९),युरोप छ्वया बिइ धका ठगे याःम्हेसि प्रहरी ज्वन,"वैदेशिक रोजगारीया लागि युरोप छ्वया बिइ धका ५१ लाख २५ द्धः ध्यवा ठगे याःगु आरोपय् प्रहरी चितवनयाम्ह नविन कुमार चौधरीयात ज्वःगु दु । महानगरीय अपराध अनुसन्धान महाशाखा, टेकुं चौधरीयात टोखाय् ज्वनागु खः धका एसएसपी सहकुलबहादुर थापां धयादिगु खः ।  चौधरीं थीथी मनू तयेत ध्यवा कया येँय् न भारत थ्यका अलपत्र याना थकिगु खः । वइत ठगी मुद्दाय् म्याद थपे याःगु दु । चौधरीयात लगे जुगु आरोप प्रमाणित जुलकि विगो बमोजिम जरिवाना व न्यादँ तक कैद जुइगु व्यवस्था दु ।"
https://www.lahananews.com//%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A5%82%E0%A4%B2%E0%A4%AA%E0%A4%A4%E0%A4%BF%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%9A%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7-%E0%A4%AD%E0%A5%8D%E0%A4%B0%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0-%E0%A4%AE%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A6%E0%A4%BE-%E0%A4%A6%E0%A4%BE%E0%A4%AF%E0%A4%B0,अपराध,"लहनान्यूज | ने.सं. ११३९ दिल्लाथ्व चतुर्दशि (१५ जुलाइ, २०१९), सोमवाः",उपकूलपतिलिसें च्याम्ह विरुद्ध भ्रष्टाचार मुद्दा दायर,"सुनसरीया धरानय् च्वंगु वीपी कोइराला स्वास्थ्य विज्ञान प्रतिष्ठानया तत्कालीन उपकूलपतिलिसें च्याम्ह विरुद्ध थौं सोमवाः विशेष अदालतय् भ्रष्टाचार मुद्दा दायर याःगु दु । वस्तु तथा सेवा खरिदया प्रकृयाय् १६गू करोड स्वयां अप्वः धेबा हिनामिना याःगु द्वपनय् अख्तियार दुरुपयोग अनुसन्धान आयोगं प्रतिष्ठानया च्याम्ह विरुद्ध भ्रष्टाचार मुद्दा दायर याःगु खः । तत्कालीन उपकूलपति बलभद्र प्रसाद दास, अस्पतालया तत्कालीन निर्देशक अरविन्दकुमार सिन्हा, तत्कालीन रजिष्टारपिं नन्दकुमार थापा व तुलबहादुर श्रेष्ठलिसें च्याम्ह विरुद्ध आयोगं अभियोग पौ दायर याःगु खः । दासलिसे ४गू करोड ९गू लखतका, सिन्हालिसे ३गू करोड ७५गू लखतका, थापालिसे १गू करोड ९६गू लखतका, श्रेष्ठलिसे ५६गू लखतका विगो माग याःगु दु ।  अथे हे, प्रतिष्ठानया लेखा प्रमुख दिनेशराज दाहाल व डेपुटी मेनेजर अमीत श्रीवास्तव विरुद्ध नं आयोगं आरोप पौ दायर याःगु दु । दाहाललिसे २गू करोड ३४गू लखतका व श्रीवास्तवलिसे १गू करोड ७४गू लखतका माग दावी याःगु दु । अथे हे, प्रतिष्ठानय् उपकरण सप्लाई याइम्ह चेतन अग्रवाल व उमेश अग्रवालयात नं आयोगं विपक्षी दयेकूगु दु । चेतनलिसे १गू करोड ४गू लखतका व उमेशलिसे ६०गू लख ३६द्वः तका विगो माग याःगु दु ।"
https://www.lahananews.com//%E0%A4%B2%E0%A5%81%E0%A4%81-%E0%A4%B2%E0%A5%81%E0%A4%9F%E0%A5%87-%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%97%E0%A5%81-%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE-%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A4%BE%E0%A4%9A%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A4%BF-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A4%BF%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,लहनान्युज | दिल्लाथ्व चर्तुदशी ११३९ (जुलाई १५ २०१९),लुँ लुटे यायेगु योजना यानाच्वपि स्वम्हेसित ज्वन,"महानगरीय प्रहरी कार्यालय, रानीपूखूपाखे पेस्तोल व ५ राउण्ड गोली नाप ज्वःगु दु । उपिन्सं लुँ लुटे यायेगु योजना याना च्वंगु न दाबी याःगु दु । उगुय घटनाबारे विस्तृत अनुसन्धान जुया च्वंगु दु धका महानगरीय अपराध अनुसन्धान महाशाखाया अधिकृत नाप बयान बिइगु झ्वलय् अभियुक्तपिन्सं लुँ लुटे यायेगु योजना दु धका दाबी याःगु खः । महाशाखाया प्रमुख एसएसपी सहकुलबहादुर थापां धयादिं कथं उमिसं लुँ लुटे यायेगु दयेका  हतियार हःगु नाप लुँ गन व गुवलय् यायेगु धका खुले मजुगु धका धयादिगु खः । इमित आइतवाः बहनि गोंगबुया नेपाल तारा गेष्ट हाउसपाखे पेट्रो बाराटा अटोमेटिक पेस्तोल व ५ राउण्ड गोली नाप झापाया सविन खवास, नुवाकोटया रामकुमार राई व प्रितम राई ज्वंगु खः ।"
https://www.lahananews.com//node/11500,अपराध,"लहनान्युज | सिल्लागा पंचमी ११४२, फागुन ९ सोमवाः",ग्रिनलाइन सञ्चालक अमित अग्रवालयात ज्वन,ग्रिनलाइन सेन्टर प्रालिया सञ्चालक अमित अग्रवालयात ज्वंगु दु। अग्रवालयात येँ न हे शनिबाः ज्वंनागु दु धका काठमाडौं प्रहरी परिसरया प्रवक्ता एसपी दिनेशराज मैनालीं जानकारी बिउगु दु। बैंकिङ कसुर मुद्दाय् ज्वना अग्रवालयात म्हिगः आइतबाः येँ जिल्ला अदालतय् स्वन्हुया लागि म्याद थप याना अनुसन्धान सुरु याउगु दु धका एसपी मैनालीं धाउगु दु। खुला न्ह्यः हे डेढ करोड व ५० लाख रुपैयाँया निगु चेक बाउन्स जुया अग्रवालविरुद्ध टंकशम्शेर जबरां उजुरी बिउगु खः।
https://www.lahananews.com//node/11542,अपराध,"लहनान्युज | सिल्लागा नवमी ११४२, फागुन १३ शुक्रवाः",लुँया तिसाः खुया हःगु द्धपनय् छम्हेसित ज्वन,लुँ वहःया तिसाः नाप छम्ह भारतीय नागरिकयात प्रहरीं ज्वंगु दु। पथलैयापाखे हेटौंडा वनाच्वंगु प्रदेश २–०३–०२० प ८२४५ नम्बरया मोटरसाइकल चेक यायेगु झ्वलय् भारत बिहार जिल्ला सितामडी थाना परिहार पोष्ट अन्धौली–३ या २२ दँ दुम्ह सोलार साह धइम्ह राजा साहयात प्रहरीं ज्वंगु दु धका जिल्ला प्रहरी कार्यालयया प्रवक्ता नाप डीएसपी जयश्वर रिमालं धाउगु दु। प्रहरी प्रवक्ता रिमालया कथं वं खुया हःगु २४.०६२ ग्राम लुँ व २ किलो १८ ग्राम वहः बरामद याउगु दु। आःया भाः कथं लुँ वहःया भाः ४ लाख ४० हजार ८६२ रुपैयाँ बराबर दु। थुकिया थप अनुसन्धानया लागि बरामद सामग्री नाप साहयात राजश्व अनुसन्धान कार्यालय पथलैयाय् छ्वंगु दु धका प्रहरीं धाउगु दु।
https://www.lahananews.com//node/11635,अपराध,"लहनान्युज | चिल्लाथ्व पंचमी ११४२, फागुन २२ सोमवाः",ख्वपय् पूजा गुभाजुयात ‘तेजाब’ प्रहार,"ख्वपय् छम्ह मिसायात ‘तेजाब’ छ्याकूगु दु। जिल्ला प्रहरी कार्यालय, ख्वपया प्रमुख एसपी शिवकुमार श्रेष्ठया कथं सूर्यविनायक–४, दधिकोटया ६० दँ दुम्ह पूजा गुभाजुयात हानिकारक रसायन प्रहार याउगु खः। रसायन प्रहार याउगु अभियोेगय् वया भात श्याम गुभाजु यात ज्वंगु दु धका श्रेष्ठं धाउगु दु। रसायनया कारण घाइते जुम्ह मिसायात कीर्तिपुर अस्पतालय् छ्वंगु दु।"
https://www.lahananews.com//node/11695,अपराध,"लहनान्युज | चिल्लागा दशमी ११४२, १३ आईतवाः",२४ घण्टाय देयन्यक थप २३ म्ह कोरोना संक्रमण पुष्टि,लिपागु २४ घण्टाया दुने देयन्यक थप २३ म्हेसित कोरोना भाइरस संक्रमण पुष्टि जुगु दु सा छम्हेसिगु ज्यान वंगु दु। स्वास्थ्य तथा जनसंख्या मन्त्रालयया कथं ३ हजार ७८० म्हेसिगु पीसीआर परीक्षणय् १५ म्ह व १ हजार ४४२ एन्टीजेन म्हेसिगु परीक्षण याउगुलि च्याम्ह याना २३ म्हेसित संक्रमण पुष्टि जुगु दु।
https://www.lahananews.com//node/11725,अपराध,"लहनान्युज | चिल्लागा चतुर्दशी ११४२, १७ बिहीवाः",मोबाइल खुँया हःगु द्धपनय् छम्हेसित ज्वंगु दु,"प्रहरीं भन्सार छलेयाना खँुया हःगु मोबाइलनाप छम्हेसित ज्वंगु दु। येँया नागार्जुन नगरपालिका–३ इचंगुनारायण च्वम्ह २९ दँ दुम्ह आशिक श्रेष्ठयात प्रहरीं ज्वंगु खः। प्रहरीं वयाके भिभो कम्पनीया मोबाइल छगः, ओप्पो कम्पनीया मोबाइल प्यगः, सामसुङ कम्पनीया मोबाइल गुंगः, रेडमी कम्पनीया मोबाइल न्यागः, आइफोन मोबाइल छगः, रियल मी कम्पनीया मोबाइल न्यागः व वान प्लस कम्पनीया मोबाइल न्यागः बरामद याउगु खः। वयात ज्वना माःगु कथं कारबाहीया लागि अन्तराष्ट्रिय विमानस्थल भन्सार कार्यालय, गौचरन छ्वंगु दु।"
https://www.lahananews.com//node/11901,अपराध,"लहनान्युज | चौलागा तृतीया ११४२, बैसाख ६ मंगलवाः",द्यःयामूर्ति नाप निम्हेसित प्रहरीं ज्वंन,नागार्जुन नगरपालिका–७ य् इन्द्रायणी द्यःया थाय् सोमबाः सुथय् खुया यकूगु द्यःया मूर्ति नाप निम्हेसित प्रहरीं ज्वंगु दु। येँ महानगरपालिका–१४ कलंकी खड्कागामय् च्वम्ह सिन्धुली दुधौली नगरपालिका–४ डाँकाबजार छेँ दु म्ह ३० दँ दुम्ह उमेश खड्का व धादिङ धुनीवेशी नगरपालिका–४ छेँ दुम्ह ५६ दँ दुम्ह कान्छा मगरपिन्त प्रहरीं ज्वंगु दु। छम्हेसिया नागार्जुन नगरपालिका–६ फस्कुस्थित सतकय् बोरा दुने खुया हःगु सामान ज्वना वयाच्वंगु धइगु सूचंया आधारय् प्रहरी बृत्त स्वयम्भू न खटे जुयावम्ह प्रहरीं उमेश खड्कायात द्यःया मूर्ति नाप ज्वंगु खः।
https://www.lahananews.com//node/12326,अपराध,"लहनान्युज | तछलागा तृतीया ११४२, असार ४ शुक्रवाः",भिमकान्त भण्डारीविरुद्ध गैरकानूनी सम्पत्ति आर्जन द्धपः,"व्यवसायी भिमकान्त भण्डारीविरुद्ध गैरकानूनी सम्पत्ति आर्जन याउगु द्धपनय् भ्रष्टाचार मुद्दा दायर याउगु दु। भण्डारीयात ६ करोड २४ लाख गैरकानूनी सम्पत्ति आर्जन याउगु द्धपनय् अख्तियार दुरुपयोग अनुसन्धान आयोगं विशेष अदालत, येँ भ्रष्टाचारया मुद्दा दायर याउगु दु। भण्डारीं २१ असोज २०७३ निसे १ साउन २०७७ तक जक सरकारी सेवा याउगु खः। नासु सरहया वरिष्ठ व्यवस्थापन सहायक पदय् ज्या याउगु इलय् २६ लाख ६१ हजार रुपैयाँ आर्जन याउगु खः। तर वयागु खर्च व लगानी (जग्गा खरिद, बैंक नाप हाइड्रोपावर कम्पनीया शेयर खरिद नाप बैंकय् जम्मा रकम) ६ करोड ५० लाख ६५ हजार ६४२ रुपैयाँ दुगु धइगु अख्तियारं आरोपपत्रय् उल्लेख याउगु खः। भण्डारीं उगु इलय् पारिश्रमिक, जहानया तलब बचत, सञ्चय कोषपाखे काउगु ऋण व जागिर सुरु जुइ न्ह्यःया बचत तक क्यना थःम्हेसिया कानून सम्मत आर्जन यानागु दाबी याउगु खः।"
https://www.lahananews.com//node/12327,अपराध,"लहनान्युज | तछलागा तृतीया ११४२, असार ४ शुक्रवाः",मिसापिन्त छ्यला ब्ल्याकमेल याइपि खुम्हेसित प्रहरीं ज्वन,"मिसापिन्त छ्यला ब्ल्याकमेल याउगु द्धपनय् प्रहरीं खुम्हेसित ज्वःगु दु। उपत्यका अपराध अनुसन्धान कार्यालय, बानेश्वरं स्वनिगःया थीथी थासय् अपराधिक लाभ कायेगु कथं मिसापिन्त छ्यला ब्ल्याकमेल याइगु गिरोहयात ज्वःगु दु। कार्यालयया प्रहरी उपरीक्षक (एसपी) कृष्णप्रसाद कोइरालाया कथं सूर्यविनायक–९ ख्वपय् च्वम्ह १९ दँ दुम्ह निकिता केसी, ढुसेनी–३, काभ्रपलाञ्चोकया १८ दँ दुम्ह मनिषा परियार, हलेसी–७, खोटाङया ३२ दँ दुम्ह डिकबहादुर शर्मा, इटहरी–७, सुनसरीया ३० दँ दुम्ह सञ्जिब दर्जी, मेलुङ–५, दोलखाया २५ दँ दुम्ह निमा लामा व ३० दँ दुम्ह पासाङ लामायात प्रहरीं ज्वःगु दु। एसपी कोइरालाया कथं उमिसं सामाजिक सञ्जालया माध्यमं मिसापि छ्यला मिजंपिन्त खाजा नयेगु बहानाय् रेष्टुरेन्टय् नापलायेगु। वया लिपा उमिगु छेँ, कार्यालय नाप सवारीसाधन लगायतया दक्को विवरण काउयेगु याइ। ‘दक्को विवरण संकलन याना मखुगु मुद्दा तया फसे यानाबिइगु धम्की बिइगु याइगु खः।"
https://www.lahananews.com//node/12377,अपराध,"लहनान्युज | दिल्लाथ्व पारु ११४२, असार १६ बिहीवाः",बालाजुइ मोटरसाइकल दुर्घटना जुया छम्हेसिगु ज्यान वन,बालाजुइ मोटरसाइकल दुर्घटना जुया छम्हेसिगु ज्यान वंगु दु। म्हिगः बहनि ८ः१५ बजे बा ६ च ४८११ नम्बरया सामान ल्ह्यइगु भ्यान व बा ७५ प २२५९ नम्बरया मोटरसाइकल ल्वाना मोटरसाइकलया चालक चन्द्रागिरी नगरपालिका–२ य् च्वम्ह ३९ दँ दुम्ह सञ्जीव कार्कीया ज्यान वंगु दु धका प्रहरीं धाउगु दु। भ्यान चालकयात ज्वना तयाउगु दु धका प्रहरीं धाउगु दु।
https://www.lahananews.com//node/12346,अपराध,"लहनान्युज | तछलागा दशमी ११४२, असार ९ बिहीवाः",ख्वपय् टिपरया ठकरं निम्ह मनू मन्त,ख्वपया सूर्यविनायक नगरपालिका ८ आदर्शचोक नाप टिपरया ठकरं मोटरसाइकल चले यानावःपि निम्ह मनू सीउगु दु। सूर्यविनायकपाखे जगाती वनाच्वगु बा ८९ प ७८७६ नम्बरया मोटरसाइकल व विपरीत दिशा वःगु बा ४ ख ५२९८ नम्बरया टिपरया थकरं थौं सुथय् २ बजेति निम्ह मनू सीउगु खः। सीपि ख्वप नगरपालिका–२ ब्यासी च्वम्ह १९ दँ दुम्ह निश्चल चौगुठीया सनाखत जुइ धुकुगु धका प्रहरी परिसर थौं सुथय् २ बजेति ख्वपया सूचना अधिकारीं जानकारी बिउगु दु। अन्दाजी २१ दँति दुम्ह मेम्ह मनूया सनाखत जुइ ल्यःदनि। सीम्ह भक्तपुर अस्पतालय् तयातःगु दु। दुर्घटना जुया घाःपाःजुपि भक्तपुर अस्पतालय् उपचार यायेगु झ्वलय् थौं सुथय् ३ बजे मदुगु खः।
https://www.lahananews.com//node/12466,अपराध,"लहनान्युज | दिल्लागा अष्टमी ११४२, साउन ५ बिहीवाः",कोटेश्वरय् टिपरया ठक्करं छम्ह मनू गम्भीर घाःपाः,कोटेश्वरय् टिपरया ठक्करं लँय् वयाच्वम्ह मनू गम्भीर घाःपाः जूगु दु। घाःपाः जुम्ह मनू रामेछाप बिजुलीकोट छेँ दुम्ह ३१ दँ दुम्ह श्याम बहादुर खड्कायात येँया मेडिकल कलेज सिनामंगलय् उपचार यानाच्वंगु दु। कोटेश्वरपाखे जडिबुटी वनाच्वंम्ह बा ४ ख ५७ ०३ नम्बरया टिपरं थौं सुथय् ३ बजे लँय् न्यासि वयाच्वम्ह खड्कायात ठक्कर बिउगु खः। टिपर नाप चालकयात न प्रहरी बृत्त नयाँबानेश्वरय् नियन्त्रणय् कयातःगु दु।
https://www.lahananews.com//node/12488,अपराध,"लहनान्युज | दिल्लागा नवमी ११४२, साउन ६ शुक्रवाः",भारतीय कन्टेनरया ठक्करं मोरङय् निम्ह मनू मन्त,भारतीय कन्टेनरया ठक्करं मोरङय् निम्ह मनू सीउगु दु। बूढीगङ्गा गाउँपालिका–२ गङ्गा चोकय् भारतीय नम्बर प्लेटया कन्टेनरं मोटरसाइकलयात ठक्कर बिइवं सुथय् निम्ह सीउगु दु। दक्षिणपाखे उत्तर वयाच्वंगु एचआर ३८ एक्स २२१० नम्बरया खाली कन्टेनरं उगु हे दिशाय् वनाच्वंगु ३० प ९१०३ नम्बरया मोटरसाइकलयात ठक्कर बिउगु खः। ठक्कर नया मोटरसाइकल वयाच्वपि निम्हं घटनास्थलय् मदुगु खः। प्रहरीया कथं दुर्घटनाय् मोटरसाइकल चालक मोरङया केराबारी गाउँपालिकाब–७ या अन्दाजी २७ दँ दुम्ह हर्क परियार व लिउने च्वनावम्ह २१ दँ दुम्ह भीमबहादुर राई मदुगु खः। प्रहरीं कन्टेनर व चालकयात नियन्त्रणय् कयातःगु दु। 
https://www.lahananews.com//node/12497,अपराध,"लहनान्युज | दिल्लागा नवमी ११४२, साउन ६ शुक्रवाः",कला स्याउगु द्धपनय् स्वम्हेसित प्रहरी स्वम्हेसित ज्वन,"सर्लाहीइ थः कलायात गाः म्हुया स्याउगु द्धपनय् प्रहरीं भातम्ह नाप स्वम्हेसित ज्वःगु दु। पर्सा गाउँपालिका १ य् च्वम्ह बालदत धाइम्ह रमजेशकुमार यादव, वया अबु रामप्रताप व किजा राजुयात प्रहरि ज्वःगु दु। उपि स्वम्हं मिले जुया रमजेशया २० दँ दुम्ह निशायात स्याना छेँ स्वया ४ किलोमिटर पूर्व थःगु हे जग्गाय् सीम्ह ल्हाकागु धका सर्लाही प्रहरीया प्रवक्ता नाप डिएसपी विजय यादवं जानकारी बिउगु दु। २२ जेठय् निशा तःगु धका मालेतलया अबु कैलाश राय व २४ गते वया ससः अबु रामप्रतापं प्रहरीइ निवेदन बिउगु खः। निवेदन वयेवं अनुसन्धान सुरु याउगु प्रहरीं निशाया भात, ससः अबु व किजाभतयात न्यनेकने याउगुलि उमिसं स्याना बुइ ल्हाकातःगु बयान बिउगु धका डीएसपी यादवं धाउगु खः। उमिगु बयानया आधारया् साउन ६ गते बुइ उत्खन याउगु इलय् सीम्ह लुगु धका प्रहरीं धाउगु खः।"
https://www.lahananews.com//node/12514,अपराध,"लहनान्युज | दिल्लागा एकादशी ११४२, साउन ८ आईतवाः",महोत्तरीइ लागु वासः नाप स्वम्हेसित प्रहरी ज्वन,महोत्तरीइ लागु वासः निम्हतिपू नाप स्वम्हेसित प्रहरी ज्वःगु दु। औरही नगरपालिका–४ कठुधारपाखे प्रहरीं न्यासी वयाच्वपि सिन्धुलीया दुधौली नगरपालिका–१० च्वम्ह २७ दँ दुम्ह प्रदिप सेन्चुरी नाप वया जहान २६ दँ दुम्ह दिलमाया भुजेल व उगु हे थासय् च्वम्ह २२ दँ दसम्ह विशाल सेन्चुरीयात लागु वासः नाप ज्वःगु दु। शंका वना चेकजाँच याउगुलि उपिनाप नाइट्राभेट–१० च्वयातःगु ९९ गु ट्याबलेट बरामद याउगु दु धका महोत्तरी प्रहरीया प्रबक्ता नाप डीएसपी प्रकाश बिष्टं जानकारी बिउगु दु। महोत्तरी जिल्ला अदालतं उमित लागू वासःया मुद्दाय् न्यान्हुया दिं म्याद थपे यासे अनुसन्धान याना च्वनागु दु धका प्रहरीं धाउगु दु।
https://www.lahananews.com//node/12526,अपराध,"लहनान्युज | दिल्लागा द्धादशी ११४२, साउन ९ सोमवाः",तीनकुनेय् कल सेन्टरय् प्रहरीं छापामारयात,"तीनकुनेया गैह्रिगामय् चिनियाँ नागरिकं चले यानावया च्वंगु कल सेन्टरय् थौं सोमबां प्रहरीं छापामारे याउगु दु। व्यवसायी सुरज वैद्यया छेँय् बालं कया उमिसं कल सेन्टर चले यानावया च्वंगु खः। तर प्रहरीपि अन थ्यःगु धासा थ्व हे न्हापागु पटक धासा मखस। अन खुला न्ह्यःनिसे कलसेन्टरय् ज्या याइम्ह सञ्चालक व कर्मचारी दथुइ विवाद जुयाच्वंगु खः। ‘सञ्चालकया खाताय् वनेमाःगु ध्यवा तःपिक कर्मचारीया मोबाइलय् वनेवं सकसिगु मोबाइल जफत यानागु खः’, येँया प्रहरी छम्ह अधिकृत धाउगु दु,‘मोबाइल सञ्चालकं लाका कायेवं कर्मचारी व सञ्चालन दथुइ झगडा ल्वापू जुल।’ विवाद जुइवं प्रहरीयात सःतूगु खः। प्रहरीयात सर्च अपरेशन यायेत न्ह्यम्ह मिसा कर्मचारीपिन्स पनेवं उमित नियन्त्रणय् कया प्रहरी वृत्त, गौशालाय् तयातःगु दु। थप अनुसन्धान जुयाच्वंगु दु धका येँया प्रहरी प्रमुख एसएसपी भरत बोहोरां धाउगु दु। म्हिगः आइतबाः न प्रहरीं बुटवलय् चिनियाँ नागरिकं चले याना वयाच्वंगु कल सेन्टरय् छापामारे याउगु खः।"
https://www.lahananews.com//node/10969,अपराध,"लहनान्युज | थिंलागा दशमी ११४२, पुष २८ बुधवाः",नेपालगञ्जय् लागूवासः नाप निम्हेसित ज्वन,नेपालगञ्जया जमुनाह नाकाय् प्रहरीं लागू वासः नाप निम्हेसित ज्वंगु दु। रुपन्देही तिलोत्तया नगरपालिका–७ बुटवलय् च्वम्ह २२ दँ दुम्ह सिद्धार्थ पाण्डे व दाङया घोराही उपमहानगरपालिका–१३ य् च्वम्ह ३६ दँ दुम्ह अरुण रोका मगरयात प्रहरी ज्वंगु खः। शंकास्पद अवस्थाय् न्यासिवया च्वपि निम्हेसित खानतलासी यायेगु झ्वलय् १६ ग्राम लागू वासः ब्राउन सुगर नाप ज्वंगु धका जिल्ला प्रहरी कार्यालय बाँके न जानकारी बिउगु दु। निम्हेिित नियन्त्रणय् कया आवश्यक अनुसन्धान जुयाच्वंगु दु धका धाउगु दु।
https://www.lahananews.com//node/11085,अपराध,"लहनान्युज | पोहेलागा तृतीया ११४२, माघ ६ बिहीवाः",केशरमहलय् पुरातात्विक महत्वया सामग्री खुँया यकूगु द्धपनय् निम्हेसित ज्वन,"येँया केशरमहलय् पुरातात्विक महत्वया सामग्री खुँया यकूगु दु। महलं धुँया छ्यं, महल दयकेगु राणा कमाण्डर केशर शमशेरया पोशाक, तरवार लगायत वंगु सोमबाः खूया यकूगु खः। महानगरीय अपराध अनुसन्धान महाशाखा, बानेश्वरया एसएसपी वसन्तबहादुर कुँवरया कथं उगु खुइगुलि संलग्न जुगु अभियोगय् बुधबाः निम्हेसित ज्वंगु दु। दाङया १८ दँ दुम्ह सुमन शर्मा व रुकुम पश्चिमया ३६ दँ दुम्ह वीरबहादुर सुनारयात ज्वंगु दु। उमिसं केशर पुस्तकालयया तधःगु कोठा दुने संलकन यानातःगु सामग्री खुया यकूगु बोरा वांछया वंगु अवस्थाय् बरामद यानागु धका एसएसपी कुँवर न धाउगु दु। वयकःया कथं शर्मा व सुनार उगु सामान कावनगु इलय् ज्व.गु खः।"
https://www.lahananews.com//node/10970,अपराध,"लहनान्युज | थिंलागा दशमी ११४२, पुष २८ बुधवाः",स्याङ्जाय् झींखुला दुम्ह मचायात चक्कु क्ययेका स्यात,"स्याङ्जाय् झींखुला दुम्ह मचायात चक्कु क्ययका स्यागू दु। वालिङ नगरपालिका–१२, सिर्सीबोट छेँ दुम्ह भकुण्डेय् बालं च्वम्ह रनमाया गुरुङया १६ महिना दुम्ह काय् साइमन गुरुङयात स्यागू द्धपनय् जिल्ला प्रहरी कार्यालय, स्याङ्जाया डीएसपी राजेन्द्रप्रसाद अधिकारीं धाउगु दु। उगु हत्याय् संलग्न मेम्ह अभियोगय् छगु हे कोठाय् नाप बालंच्वम्ह ३३ दँ दुम्ह जितेन्द्र गुरुङयान न प्रहरी ज्वंगु दु।"
