category,author,date,headline,final_news,url
कासा,लहनान्युज,"ञंलाथ्व ९ ११४०,भाद्र ११ बिहीवाः",क्यारेबियन लिगय् सन्दीप लामिछानें उत्कृष्ट प्रदर्शन,क्यारेबियन प्रिमियर लिग (सीपीएल) य् नेपाली राष्ट्रिय टोलीया लेग स्पिनर सन्दीप लामिछानें उत्कृष्ट प्रदर्शन याःगु दु ।  जमैका तलाबाजपाखे म्हिता च्वम्ह लामिछानें १६ रन बिया निगु विकेट काःगु खः । लामिछाने म्हिता च्वंगु जमैकाय् बार्बाडोस ट्राइडेन्स नाप प्रतिष्पर्धा याना च्वंगु खः । ट्रीनिडाड एन्ड टोबेगोय् जुयाच्वंगुलि टस त्याका न्हापा फिल्डिङ याना जमैकायात १४९ रनया लक्ष्य वःगु खः ।  बार्बाडोसं न्हापा निर्धारित २० ओभरय् ७ विकेटय् १४८ रन दयेकूगु खः । लिपा जमैकां १४९ रनया लक्ष्य वःगु खः । क्विन्स पार्क ओभलय् साविक विजेता बार्बाडोस विरुद्ध मैदानय् वःगु खः ।  न्हापागु कासा त्याःगु खःसा जमैका वया लिपा निगु कासा लगातार बूगु खः । न्हापागु कासा जमैकां सेन्ट लुसिया जोउक्सयात न्याःगु विकेट बूकुगु खः ।  प्यःगु कासा २ अंक दु सा बार्बाडोस तालिकाय् न्याःगु थासय् दु ।,https://www.lahananews.com//%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%87%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%A8-%E0%A4%B2%E0%A4%BF%E0%A4%97%E0%A4%AF%E0%A5%8D-%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%80%E0%A4%AA-%E0%A4%B2%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%9B%E0%A4%BE%E0%A4%A8%E0%A5%87%E0%A4%82-%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%9F-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%B6%E0%A4%A8
कासा,लहनान्युज,"ञंलाथ्व ९ ११४०,भाद्र ११ बिहीवाः",टी ट्वान्टी क्रिकेटय् ब्राभोया न्यासःगु विकेट,"वेस्ट इन्डिज क्रिकेटर ड्वाने ब्राभां टी ट्वान्टी क्रिकेटय् कीर्तिमान तःगु दु ।  ब्राभों टी ट्वान्टी क्रिकेटय् न्यासःगु विकेट काम्ह न्हापाम्ह कीर्तिमान तम्ह कासामि जुग दु । ब्राभों क्यारेबियन प्रिमियर लिग (सीपीएल) य् ट्रिनबागो नाइट राइडर्सपाखे म्हिता थुगु किर्तिमान तःगु खः । सेन्ट लुसिया जुक्सया ब्याट्सम्यान रहकिम कार्नवालयात पेभिलियन छ्वया थुगु किर्तिमान पूरा यागु खः । ब्राभों दक्को कथंया कासाय् ४५९ टी ट्वान्टी कासाय् न्यासःगु विकेटया कीर्तिमान स्थापित याःगु खः । ब्राभोले टी ट्वान्टी क्रिकेटय् दकलय् अप्व पटक किरोन पोलार्डयात आउट याःगु खः । पोलार्डयात गुक्वः तक पेभिलियन छुवःगु खः ।  ब्राभो आईपीएलय् निगु सिजनय् दकलय् अप्व विकेट काःम्ह बलर खः । सन् २०१३ य् चेन्नई सुपर किंग्सया लागि म्हिता दकलय् अप्व ३२ विकेट काःगु खः । अथेहे २०१५ य् चेन्नईपाखे म्हिता दकलय् अप्व विकेट काःगु खः । २०१५ य् ब्राभो २६ विकेट काःगु खः । बंगलादेश प्रिमियर लिग, बिग ब्यास व च्याम्पियन्स लिग टी ट्वान्टी क्रिकेट् विकेट अप्व काःम्ह ब्रोभो सीपीएलया निगु सिजनय् न अप्व विकेट काःम्ह कासामि खः ।",https://www.lahananews.com//%E0%A4%9F%E0%A5%80-%E0%A4%9F%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%9F%E0%A5%80-%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9F%E0%A4%AF%E0%A5%8D-%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AD%E0%A5%8B%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%83%E0%A4%97%E0%A5%81-%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9F
कासा,लहनान्युज,"ञंलाथ्व १२ ११४०,भाद्र १४ आइतवाः",इङ्ल्यान्ड व पाकिस्तान दथुइ थौं कासा जुइ,इङ्ल्यान्ड व पाकिस्तान दथुइ निगु टी ट्वान्टी कासा जुइ त्यःगु दु । न्हापागु कासा वाः वया जुइ मफुगु खः । कासा म्यानचेस्टरय् थौं जुइ त्यःगु खः ।  इङ्ल्यान्ड व पाकिस्तान दथुइया कासा नेपाली ई कथं बहनि ७ बजे सुरु जुइत्यःगु खः । थौं या कासाय् न वाः वया पंगः जुइ धइगु ग्याःचिकू जुया च्वंगु दु । न्हापागु कासाय् न इङ्ल्यान्डं ब्याटिङ याना च्वंगु इलय् वाः वया पंगः जुगु खः । वाः वये न्ह्यः इङ्ल्यान्डं १६ ओभर १ बलय् ६ विकेटय् १३१ रन दयेकूगु खः ।  स्वगू,https://www.lahananews.com//%E0%A4%87%E0%A4%99%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1-%E0%A4%B5-%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8-%E0%A4%A6%E0%A4%A5%E0%A5%81%E0%A4%87-%E0%A4%A5%E0%A5%8C%E0%A4%82-%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A4%BE-%E0%A4%9C%E0%A5%81%E0%A4%87
कासा,लहनान्युज,"ञंलाथ्व १४ ११४०,भाद्र १६ मंगलवाः",सिल्भायात कोरोना संक्रमण ,स्पेनिस क्लब रियल सोसिडाडया मिडफिल्डर डेभिड सिल्भायात कोरोना भाइरसया संक्रमण खने दुगु दु ।  ला लिगा क्लब सोसिडाडं सोमवाः सिल्भायात कोरोना पुष्टि जूगु दु । सिल्भा आः सेल्फ आईसोलेसनय् च्वनाच्वंगु द । सिल्भां नकतिनि हे सोसिडाड नाप निदँया सम्झौता याःगु खः । सिल्भा सन् २०१० लय् भ्यालेन्सियापाखे सिटी वःगु खः । सिल्भा सिटीपाखे ४ सय ३६गु कासा म्हिता १४ गु उपाधि त्याकुगु खः । सिल्भा स्पेनं सन् २०१० य् जूगु विश्वकप त्याकूगु इलय् छम्ह दुजः न खः।,https://www.lahananews.com//%E0%A4%B8%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%AD%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%B8%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%A3
कासा,लहनान्युज,"ञंलाथ्व १३ ११४०,भाद्र १५ सोमवाः",इङ्ग्ल्यान्डं पाकिस्तानयात न्यागु विकेट त्याकल,घरेलु टिम इङ्ग्ल्यान्डं पाकिस्तानया विरुद्ध निगु ट्वान्टी–ट्वान्टी  क्रिकेटय् त्याकूगु दु । म्यानचेस्टरय् वःगु चान्हय जूगु कासाय् इङ्ग्ल्यान्डं पाकिस्तानया ५ विकेट बूकुगु खः ।  ओल्ड ट्राफोडय् पाकिस्तानं बिःगु १ सय ९६ रनया लक्ष्य इङ्ग्ल्यान्डं १९ ओभर १ बलय् ५ विकेट गुमे याना पूरा याःगु खः ।  इङ्ग्ल्यान्डया लागि कप्तान इयान मोर्गनं ६६ रनया अर्धशतकीय इनिङ्ग म्हितूगु खः । अथेहे डाविड मालनं अविजित ५४ रनया अर्धशतकीय इनिङ्ग म्हितिगु खः ।  अथहे मेपि इङ्ग्ल्यान्डया जोनी बेयर्स्टों ४४ व टम बानटनं २० रनया योगदान बिःगु खः । पाकिस्तानया शादब खानं ३ व हरिस राउफं २ विकेट काःगु खः ।  वया स्वया न्ह्यः ब्याटिङ याःगु पाकिस्तानं २० ओभरय् ४ विकेट गुमे याना १ सय ९५ रन दये कूगु खः ।  आः मेगु कासा कन्हय जुइत्यःगु खः ।,https://www.lahananews.com//%E0%A4%87%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A4%82-%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%97%E0%A5%81-%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9F-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B2
कासा,लहनान्युज,"ञंलाथ्व १४ ११४०,भाद्र १६ मंगलवाः",इङ्ल्यान्ड व पाकिस्तान दथुइ स्वगू टी ट्वान्टी कासा थौ,इङ्ल्यान्ड व पाकिस्तान दथुइ स्वगू व लिपागु टी ट्वान्टी कासा थौं जुइ त्यःगु दु ।  थौंया कासा नेपाली ई कथ चान्ह्य १०ः४५ निगु पुचःया दगुइ जुइ त्यःगु खः । म्यानचेस्टर जुइगु उगु कासा इङ्ल्यान्ड त्याकल धाःसा थुगु सिरिज थःगु पक्षय् जुइ ।  यदि थुगु कासा इङ्ल्यान्ड त्याकल धाःसा पाकिस्तानविरुद्ध लगातार खुक्वःगु सिरिज जुइ । इङ्ल्यान्डं निगु टी ट्वान्टीइ पाकिस्तानयात न्याःगु विकेटं बूकुगु खः।,https://www.lahananews.com//%E0%A4%87%E0%A4%99%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1-%E0%A4%B5-%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8-%E0%A4%A6%E0%A4%A5%E0%A5%81%E0%A4%87-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%97%E0%A5%82-%E0%A4%9F%E0%A5%80-%E0%A4%9F%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%9F%E0%A5%80-%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A4%BE-%E0%A4%A5%E0%A5%8C
कासा,लहनान्युज,"ञंलाथ्व १५ ११४०,भाद्र १७ बुधवाः",जमैका तलाबाज बुत,"क्यारेवियन प्रिमियर लिग (सीपीएल) क्रिकेटय् जमैका तलाबाज बुगु कासाय् नेपाली बलर सन्दीप लामिछानें छगु विकेट काःगु दु । मंगलवाः चान्हय जूगु कासाय् जमैका ट्रिनबागो नाइट राइडर्स नाप १९ रनं बुगुलि सन्दीपं छगू विकेट काःगु खः । ब्रायन लारा स्टेडियमय् नाइट राइडर्सं बिःगु १८५ रनया लक्ष्यय् जमैकां २० ओभरय् ६ विकेटय् १६५ जक दयेकेत ताःलागु खः । आन्द्रे रसेलया अविजित अर्धशतकीय २३ बलय् ५ चौका व ४ छक्काया ग्वाहालि ५० रन दयकुगु खः । अथेहे ग्लेन फिलिप्सं ४१ रन, एनक्रुमां २६ व कार्लोस ब्रेथवेटं अविजित २१ रन दयकुगु खः । नाइट राइडर्सया फावद अमहेदं निगु विकेट व सुनिल नाराइन, डिजे ब्राभो, क्यारी पियरे व होसेनं छगु छगु विकेट काःगु खः । व स्वया न्ह्यः टस बुया न्हापां ब्याटिङ यापि नाइट राइडर्सं २० ओभरय् ४ विकेटया क्षतिइ  १ सय ८४ रन दयेकुगु खः । अपराजित यात्रा कायम हे याना नाइट राइडर्सया लागि कोलिन मुन्रों ६५ रनया योगदान बिःगु खः । कप्तान पोलार्डं अविजित ३३, सुनिल नाराईनं २९ व लेन्डेल सिमोन्सं २५ रन दयकुगु खः । जमैकाया लागि कार्लोस ब्रेथवेटं निगु विकेट व सन्दीप, फिडेल इडवर्डं छगु छगु विकेट काःगु खः । सन्दीपं थुगु सीपीएलय् न्ह्यगु कासय् १० विकेट काःगु खः ।",https://www.lahananews.com//%E0%A4%9C%E0%A4%AE%E0%A5%88%E0%A4%95%E0%A4%BE-%E0%A4%A4%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%9C-%E0%A4%AC%E0%A5%81%E0%A4%A4
कासा,लहनान्युज,"ञंलाथ्व १५ ११४०,भाद्र १७ बुधवाः",इङ्ल्यान्डयात पाकिस्तान  ५ रनं त्याकल ,"इङ्ल्यान्डर व पाकिस्तान दथुइ जुगु स्वगूगु टी ट्वान्टी सिरिज १ या १ बराबरी जूगु दु । म्हिगः चान्ह्य जूगु लिपागु कासाय् पाकिस्तानं इङ्ल्यान्डयात ५ रनं त्याका सिरिज १ या १ बराबरी क्वचाःगु दु । पाकिस्तान बिःगु १९१ रनया लक्ष्यय् इङ्ल्यान्डं २० ओभरय् ८ विकेटय् १८५ रन जक दयेकेत तालागु खः । इङ्ल्यान्डया लागि अलराउन्डर मोइन अलिं अर्धशतकिय पारी म्हितगु खःसा कासा त्याकेत तालाके मफुत । अलिं ३३ बलया सामना यासे ४ चौका व ४ छ्क्काया ग्वाहालिं ६१ रनया योगदान बिःगु खः । अथेहे टम ब्यान्टन ४६ रन, साम बिलिंग्सं २६ रन व लेविस ग्रेगोरीं १२ व कप्तान इओन मोर्गनं १० दयेकूगु खः । पाकिस्तानया लागि शाहिन अफ्रिदि व वाहब रियाजं निगु निगु विकेट काःगु खः सा इमाद वासिम व हरिस रउफं छगू छगू विकेट काःगु खः । टस बुया न्हापागु ब्याटिङ याःगु पाकिस्तानं निर्धारित २० ओभरय् ४ विकेटय् १९० रन दयेकूगु खः । पाकिस्तानया लागि मोहम्मद हफिजं ८६ रनया अविजित पालि म्हितिगु खः । अथेहे हैदर अलिं ५४ रन, कप्तान बाबर आजमं २१, शादब खानं १५ रन व इमाद वासिम ६ रनय् अविजित जूगु खः । इङ्ल्यान्डया लागि क्रिस जोर्डनं निगु विकेट, मोइन अलि व टम कुरानं छगु छगु विकेट काःगु खः । थुगु सिरिज न्हापागु कासा वाः वःगु खःसा निगु कासा इंग्ल्यान्ड ५ विकेटं त्याकूगु खः ।",https://www.lahananews.com//%E0%A4%87%E0%A4%99%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8-%E0%A5%AB-%E0%A4%B0%E0%A4%A8%E0%A4%82-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B2
कासा,लहनान्युज,"ञंलागा ४ ११४०,भाद्र २१ आइतवाः",इङ्ल्यान्डं त्याकल ,युईएफए नेसन्स लिग अन्तर्गत इङ्ल्यान्ड त्याकूगु दु। म्हिगः शनिवाः चान्ह्यः जूगु समूह बीया कासाय् इङ्ल्यान्डं आइसल्यान्डयाच १–० गोल अन्तरं बुकुगु खः।  न्हापाःगु हाफ छगु हे गोल मजुसे बराबरी जुगुलि इङ्ल्यान्ड नं कासाया इन्ज्युरी इलय् गोल यागु खः ।  झीम्ह जक कासामी जक सिमित जुगु इङ्ल्यान्डं संघर्षपूर्ण त्याकूगु खः।  उ अथेहे उगु कासाय् आइसल्यान्डया इङगी इन्गासन नं ८९ गु मिनेटय् ह्याःगु कार्ड नाय पिहा वने माःगु खः।  इङ्ल्यान्डया लागि रहिम स्ट्रलिङं गोल यासे आइसल्यान्डयात  बुकुगु खः।,https://www.lahananews.com//%E0%A4%87%E0%A4%99%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A4%82-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B2
कासा,लहनान्युज,"ञंलागा ४ ११४०,भाद्र २१ आइतवाः",डेनमार्कयात बेल्जियमं त्याकल ,बेल्जियमं यूईएफए नेसन्स लिग अन्तर्गत समूह चरणया न्हापागु कासा त्याकूगु दु। म्हिगः शनिवाः चान्ह्यः जूगु कासाय् बेल्जियमं डेनमार्कयात २–० गोलया अन्तरं त्याकूगु दु।  डेनमार्कया घरेलु मैदानय् जूगु उगु कासाय् बेल्जियमयात त्याकिगु लागि जेसन डेनायर व डेरिस मेर्टेन्सं छगू छगू गोल याःगु खः।  कासाया गुगूगुं मिनेटय् जेसनं छगु गोल यासे बेल्जियम न्ह्यने यकूगु खः।  न्हापगु हाफय् १–० गोलं न्ह्यने लागु बेल्जियम कासाया ७६ गु मिनेटय् मेर्टेन्सं मेगु छगु गोल यासे २–० गोलं त्याकेत ताःलागु खः।  थुगु कासा लिपा समूह बीलय् बेल्जियमया स्वगु ल्याः थ्यःगु दु।,https://www.lahananews.com//%E0%A4%A1%E0%A5%87%E0%A4%A8%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%AC%E0%A5%87%E0%A4%B2%E0%A5%8D%E0%A4%9C%E0%A4%BF%E0%A4%AF%E0%A4%AE%E0%A4%82-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B2
कासा,लहनान्युज,"ञंलागा ४ ११४०,भाद्र २१ आइतवाः",ओलम्पियन कासामिपिनिगु कोरोना बीमा याइग,"नेपाल ओलम्पिक कमिटी (एनओसी) नं दक्को ओलम्पियन कासामिपिनिगु कोरोना बीमा याना बिइगु जुगु दु । एनओसीया शनिवाः भर्चुअल बैठकं ओलम्पिकय् नेपालपाखे प्रतिनिधित्व याइपि दक्को कासामिपिनिगु बिमा यायेगु निर्णय याःगु दु । अथेहे उगु बैठकं ओलम्पियन नाप ओलम्पिकयो तयारी यानाच्वपि कासामि व प्रशिक्षक, ओलम्पिक कमिटिया पदाधिकारी, साधारण सभा सदस्य, एनओसी कमिसनया सदस्य नाप दक्को कर्मचारीपिनिगु कोरोना बिमा यायेगु निर्णय याःगु दु । थ्व नाप, एनओसीं कोरोना संक्रमित महासचिब निलेन्द्रराज श्रेष्ठ नाप मेपि कर्मचारी कोरोनामुक्त जूगु न जानकारी बिःगु दु । उगु बैठकं कोरोना संक्रमित नेपालया न्हापाम्ह अन्तर्राष्ट्रिय पदक विजेता ओलम्पियन जितबहादुर केसीया भिं उसाँय् या कामना याःगु दु । केसी न कोरोना संक्रमण जूम्ह खः । उगु बैठकं एनओसीया मेडिकल कमिसनया अध्यक्ष डाक्टर सरोज कृष्ण श्रेष्ठयात संघया कार्यालय संचालनया लागि न्हुम्ह सुरक्षा प्रोटोकल तयार यायेगु निर्देशन बिउसे दक्को डब्लुएचओ व नेपाल सरकारं बिःगु नियमयात पालना यायेत इनाप याःगु दु ।",https://www.lahananews.com//%E0%A4%93%E0%A4%B2%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%A8-%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%97%E0%A5%81-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE-%E0%A4%AF%E0%A4%BE%E0%A4%87%E0%A4%97
कासा,,"ञंलागा ७ ११४०,भाद्र २४ बुधवाः",क्रिस्टियानो रोनाल्डां कीर्तिमानी १०० गोल पूरा,स्टार कासामि क्रिस्टियानो रोनाल्डां राष्ट्रिय टोलीका लागि कीर्तिमानी १०० गोल पूरा यासे पोर्चुगलं यूईएफए यनेसन्स लिगय् याउक त्याकुगु दु ।  मंगलवाः चान्ह्य जुगु कासाय् पोर्चुगलं स्विडेनयात २–० गोलं त्याकूगु खः । घरेलु मैदानय् जुगु कासाय् पोर्चुगलं त्याकेगु लागि रोनाल्डां निगु गोल याःगु खः ।  कासाया ४५ गु मिनेटय् हे रोनाल्डों यासे विश्व फुटबलय् थःगु राष्ट्रिय टोलीया लागि १०० गोल पूरा याम्ह कासामि रुपमा स्थापित जुगु दु ।  कासाया ७२ गु मिनेटय् रोनाल्डां थःगु व्यक्तिगत निगु गोल यासे पोर्चुगलयात २–० गोल त्याकेत ताःलागु खः ।  थुगु कासा लिपा समूह सी पाखे पोर्चुगल निगु कासाय् ६ अंक हया शीर्ष थासय् दु ।,https://www.lahananews.com//%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8B-%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%A1%E0%A4%BE%E0%A4%82-%E0%A4%95%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%80-%E0%A5%A7%E0%A5%A6%E0%A5%A6-%E0%A4%97%E0%A5%8B%E0%A4%B2-%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A4%BE
कासा,लहनान्युज,"ञंलागा ५ ११४०,भाद्र २२ सोमवाः",मेस्सी प्रशिक्षणय् लिहा वइगु ,"लियोनल मेस्सी बार्सिलोनाया प्रशिक्षणय् लिहा वयेत्यःगु दु । क्लब त्वतेगु इच्छा दु सा मेस्सी अन्तः क्याम्प नां जक जुसा सोमवाः प्रशिक्षक रोनाल्ड कोम्यानया प्रशिक्षणय् सहभागी जुइ त्यःगु दु । मेस्सी शुक्रवाः घोषणा यासे थः मेगु सिजनया लागि क्याम्प नां जक जुसा च्वने चाहे जुगु धका धाःगु खः । मेसीं थः कानुनी झमेलापाखे ताःपाक च्वना क्लब हे च्वनेगु घोषणा याःगु खः । निःशुल्क स्थानान्तरण जुइत स्वम्ह मेस्सीया लागि क्लबं ७ सय मिलियन युरो रिलिज क्लब तोके याये वः वयात मेगु क्लब वनेगु असम्भव जुगुलि बार्सिलोनाय् हे च्वनेगु निर्णय याःगु खः । बार्सिलोनां मेस्सीयात फ्री ट्रान्सफरया लागि जुन १० दुने धाये माःगु, उगु म्याद नाघे जुगुलि वयागु लागि ७ सय मिलियन युरो तोके याःगु धका धाःगु दु । आः मेस्सी न्हुगु सिजन २०२०,२१ या लागि बार्सिलोनाय् दइगु जुगु दु । थ्व नाप सोमवाः निसे प्रिसिजन प्रशिक्षणयो लागि क्लबय् लिहा वःगु खः । मेस्सी न्हापागु पटक नवनियुक्त प्रशिक्षक रोनाल्ड कोम्यानया नेतृत्वय् प्रशिक्षण याये त्यःगु खः । च्याम्पियन्स लिग लिपा जर्मन च्याम्पियन बायर्न म्युनिख नाप बुगुलि मुख्य प्रशिक्षक सेटिनयात बर्खास्त याःगु खः ।",https://www.lahananews.com//%E0%A4%AE%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%B8%E0%A5%80-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3%E0%A4%AF%E0%A5%8D-%E0%A4%B2%E0%A4%BF%E0%A4%B9%E0%A4%BE-%E0%A4%B5%E0%A4%87%E0%A4%97%E0%A5%81
कासा,लहनान्युज,"ञंलागा ७ ११४०,भाद्र २४ बुधवाः",फ्रान्सं क्रोएसियायात ४–२ गोलं त्याकल ,"यूईएफए नेसन्स लिग फुटबल अन्तर्गत समूह चरणय् निगुगु कासा फ्रान्सं त्याकुगु दु । थौं चान्ह्य जुगु कासाय् फ्रान्सं क्रोएसियायात ४–२ गोलं त्याकुगु खः ।  घरेलु मैदानय् जुगु उगु कासाय् फ्रान्सया लागि एन्टोनी ग्रिजम्यान, डेयोटले व ओलिभर जिरुडं छगु छगु गोल याःगु खः । अथेहे छगु गोल फ्रान्सया आत्मघाती उपहार वःगु खः । क्रोएसियाया लागि डजान लोरेन व जोतिसप ब्रेकालों छगु छगु गोल याःगु खः ।  कासाया १६ गु मिनेटय् डेजानं गोल यासे क्रोएसिया न्हयने वःगु खः वया लिपा ४३ गु मिनेटय् फ्रान्सया लागि एन्टोनी ग्रिजम्यानं बराबरी गोल याःगु खः । न्हापागु हाफया इन्ज्युरी इलय् डोमिनिक लिभाकोसिभं आत्मघाती गोल यासे फ्रान्स २–१ गोलं न्ह्यने लागु खः ।  न्हापागु हाफय् निगु गोल यागःगु फ्रान्स निगु हाफय् मेगु निगु गोल यायेत ताःलागु खः । कासाया ६५ गु मिनेटय् फ्रान्सया लागि डेयोटं व ७७ गु मिनेटय् जिरुडं फ्रान्सयात ४–२ गोलं त्याकेत ताःलागु खः ।",https://www.lahananews.com//%E0%A4%AB%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%82-%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%8F%E0%A4%B8%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A5%AA%E2%80%93%E0%A5%A8-%E0%A4%97%E0%A5%8B%E0%A4%B2%E0%A4%82-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B2
कासा,लहनान्युज,"ञंलागा १० ११४०,भाद्र २७ शनीवाः",स्पेनिस ला लिगा थौनिसे सुरु,स्पेनिस ला लिगा फुटबल अन्तर्गत थौं (शनिवाः) निसे सुरु जुइ त्यःगु दु । सिजनया न्हापागु दिं थौं स्वंगू कासा जुइ त्यःगु दु ।  न्हापागु कासा इबरं सेल्टा भिगो नाप प्रतिस्पर्धा याये त्यःगु दु । थुगु कासा नेपाली ई कथं बहनि ७ः४५ सुरु जुइ त्यःगु दु ।  अथेहे मेगु कासा ग्रानाडां एथ्लेटिक क्लब नाप म्हिते त्यःगु दु । ग्रानाडया घरेलु मैदानय् जुइगु थुगु कासा नेपाली ई कथं चान्ह्य १०ः४५ जुइ त्यःगु खः ।  थौं हे जुइगु मेगु कासा काडिजं ओसासुना नाप म्हिते त्यःगु खः । उगु कासा चान्ह्य १२ः४५ सुरु जुइ त्यःगु खः।,https://www.lahananews.com//%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A5%87%E0%A4%A8%E0%A4%BF%E0%A4%B8-%E0%A4%B2%E0%A4%BE-%E0%A4%B2%E0%A4%BF%E0%A4%97%E0%A4%BE-%E0%A4%A5%E0%A5%8C%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%87-%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A5%81
